MOP	language	text	length	rating_list	mean_rating
MOP4	no	" Intervención y el ministro de Estado para la producción primaria en el Foro Económico .	14	3, 3, 3, 3, 2, 2, 3, 2, 1, 1, 1, 2, 3, 2, 2	2.2
MOP4	no	Autores Inglés economista William Cunningham o historiador francés Charles Seignobos condenaron seriamente el período de la dominación del Imperio Español .	20	2, 2, 3, 2, 3, 3, 3, 1, 3, 3, 2	2.45454545455
MOP4	no	Cambiaron su nombre en 1993 por el momento .	8	3, 2, 2, 3, 2, 1, 3, 3, 3, 2, 4, 2, 3, 2, 3	2.53333333333
MOP4	no	El duque era el nieto , en su madre ( Isabel de Borja ) de San Francisco de Borja ( III General de la Compañía de Jesús ) .	23	2, 2, 3, 4, 3, 3, 4, 2, 2, 3, 2, 3, 3, 3, 2	2.73333333333
MOP4	no	Ella ha tenido varios papeles en películas y series de televisión .	11	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3	3.86666666667
MOP4	no	El 26 de noviembre 1994 Maciel sacerdote mantuvo los años cincuenta .	11	2, 3, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 3, 1, 1	1.73333333333
MOP4	no	Ingresó en la carrera militar de los jóvenes y recibió el grado de coronel .	14	2, 3, 4, 3, 4, 4, 3, 3, 1, 2, 3, 2, 4	2.92307692308
MOP4	no	Población total de 1.69 % eran hispanos o latinos de cualquier raza .	11	2, 3, 3, 4, 3, 4, 3, 4, 1, 3, 2, 4, 2, 2	2.85714285714
MOP4	no	Una vez revelado, la ejecución de todos los nobles ordenó recibir este evento llamado " Bloody Día Arad . "	17	3, 4, 2, 2, 3, 1, 2, 3, 2, 1, 2, 3, 3, 2, 3, 1	2.3125
MOP4	no	Kingwood es una ciudad situada en el condado de Preston en el estado de West Virginia .	16	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.93333333333
MOP4	no	La economía europea depende de la circulación de la moneda de oro y plata, pero su escasez había sumido a Europa en una recesión .	24	3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4	3.78571428571
MOP4	no	Para ellos , a continuación, añadir a la de Seminara ( 6 de junio) , que se obtiene por un levantamiento popular .	19	2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1	1.69230769231
MOP4	no	Sheila Whiteley sugiere que Mercurio se había llegado a un punto de inflexión en su vida personal , en 1975 .	19	3, 3, 2, 2, 1, 2, 2, 3, 2, 1, 1, 2, 4, 2, 2, 2	2.125
MOP4	no	Carretera del Oeste es una de las cuatro carreteras importantes en Belice .	12	2, 3, 4, 4, 3, 3, 4, 3, 4, 3, 3, 4, 3	3.30769230769
MOP4	no	Su mayor éxito en el escenario llegó en 1914 cuando protagonizó " Daddy Long Legs " , adaptado de la novela de Jean Webster .	20	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	no	Cuba es un sintético hydrokarbonmolekylmed ocho átomos de carbono dispuestos forman los vértices de un cubo , de ahí el nombre .	19	4, 3, 1, 1, 2, 1, 1, 2, 2, 3, 1, 1, 1, 1	1.71428571429
MOP4	no	Jiandi lo tomó y lo puso en la boca , pero se tragó por error .	14	2, 1, 2, 3, 2, 4, 3, 3, 2, 3, 2, 2, 2	2.38461538462
MOP4	no	Si dos o más países de la igualdad de medallas , en orden alfabético .	13	1, 3, 1, 1, 2, 2, 3, 2, 1, 2, 1, 2, 3, 1, 1	1.73333333333
MOP4	no	Mariana ganó el primer lugar en sus respectivas carreras con un tiempo de 38.491 segundos .	15	3, 4, 4, 3, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4	3.64285714286
MOP4	no	Aurora Colección Diamond es uno de los más extensos en términos de color .	13	4, 4, 2, 3, 3, 3, 2, 4, 4, 3, 4, 3, 2, 2	3.07142857143
MOP4	no	Más tarde, saltó a la fama trabajando en " Cadena Top " , la música electrónica estación oficial en Mallorca .	17	3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2	2.66666666667
MOP4	no	Fue un futbolista que jugó toda su carrera por el Mamelodi Sundowns FC .	13	3, 3, 4, 4, 3, 4, 4, 3, 3, 4, 3, 3	3.41666666667
MOP4	no	Con datos de 2005 , la sustitución del reactor OPAL construido en un sitio adyacente .	14	2, 4, 2, 3, 1, 1, 3, 3, 2, 3, 1, 3, 3, 3, 1	2.33333333333
MOP4	no	Recientemente el gobierno de Moscú anunció planes para una reconstrucción a gran escala del famoso monasterio .	16	2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.71428571429
MOP4	no	" ' Honda de Canadá " es la división canadiense de Honda Motor Company .	11	2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.66666666667
MOP4	no	Watson describió la Final como una afirmación enfática y orgánicos mayoría de los napolitanos contra sus parientes .	17	3, 2, 1, 1, 2, 1, 3, 1, 2, 2, 1, 3, 3, 1, 2	1.86666666667
MOP4	no	Se presentó el 26 de septiembre a las Piscobamba Yel 24 de ese mes , en Huantar .	16	2, 4, 2, 3, 2, 2, 2, 2, 1, 2, 3, 4, 3, 1	2.35714285714
MOP4	no	Se retiró de la política activa en 2002 .	8	3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4	3.8
MOP4	no	1822 : Las batallas en Coro y Maracaibo dan la ventaja Patriots sobre aquellas regiones que permanecieron leales a la corona española .	21	2, 3, 3, 1, 3, 3, 4, 3, 2, 3, 2, 3, 3, 2	2.64285714286
MOP4	no	En 1990 , la independencia de Ruidera Tomelloso , el municipio .	9	4, 2, 1, 2, 1, 4, 3, 3, 1, 2, 2, 2, 3, 3, 1	2.26666666667
MOP4	no	Hace años este canal fue construido por las opciones de parcelas de riego cercanos terrenos baldíos , pero dejó de funcionar ya que era muy profunda .	25	3, 2, 3, 3, 3, 1, 2, 3, 3, 2, 2, 3, 1, 3, 3	2.46666666667
MOP4	no	En 1934 se adoptó una nueva Constitución sistema presidencial que entró en vigencia plena hasta 1942 .	16	4, 2, 1, 1, 3, 3, 2, 3, 3, 1, 3, 2, 4, 2	2.42857142857
MOP4	no	En 2001 , dada la destrucción de Southtown , vuelve a la batalla con su equipo y es derrotado por el grupo de K ' .	22	3, 1, 3, 4, 1, 4, 4, 3, 3, 4, 2, 4, 3, 3	3.0
MOP4	no	Marion Township ( en Inglés : " Marion Township" ) es un municipio en el condado de Hocking en el Estado de Ohio .	19	4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3	3.75
MOP4	no	Según el censo de 2010, había 423 personas que viven en la ciudad de Empire .	15	2, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4, 3, 2	3.35714285714
MOP4	no	La ciudad creció en el oeste y al sur , con el castillo como centro administrativo .	15	3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3	3.63636363636
MOP4	no	Fue ascendido al grado de general por su legislatura .	9	3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 3, 4, 4, 4	3.64285714286
MOP4	no	Desde entonces mantiene Disturbing Tha Peace con otra estrella en ascenso de R & B, Bobby Valentino, que tuvo un gran éxito con el single " Slow Down" .	25	3, 2, 1, 2, 3, 3, 3, 1, 3, 4, 3, 1, 3, 1	2.35714285714
MOP4	no	En el Censo de 2010 tenía una población de 1.782 habitantes y una densidad poblacional de 398,86 personas por km ² .	20	4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4	3.64285714286
MOP4	no	La violencia estalló en Cronulla primero y luego se extendió a otros suburbios del sudeste de Sydney .	17	3, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.8125
MOP4	no	José Luis Díaz Gómez ( Ciudad de México , 1943) es un cirujano , investigador y académico mexicano .	15	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.92857142857
MOP4	no	También ha actuado con las unidades del Ejército Argentino , Prefectura Naval Argentina y la Argentina Merchant .	16	3, 4, 4, 4, 3, 2, 3, 1, 4, 4, 3, 4, 4, 2	3.21428571429
MOP4	no	Es una especie de piedra filosofal basado virus Progenitor y plagas con un " " ADN selectiva .	15	2, 1, 2, 2, 2, 2, 1, 3, 2, 1, 1, 2, 2, 1, 3	1.8
MOP4	no	Este movimiento se ha dicho para dar paso a otros bancos europeos para entrar en el lucrativo mercado italiano .	19	3, 3, 3, 2, 3, 3, 4, 4, 2, 2, 1, 3, 3, 2, 3	2.73333333333
MOP4	no	Fue recomendado por un samurai visitando varias provincias para ser acompañado por un criado , para servir como testigo .	18	2, 1, 2, 2, 1, 3, 3, 2, 3, 2, 1, 3, 3, 3	2.21428571429
MOP4	no	Sallis alcanzó un gran éxito cuando , en 1989 , dijo Wallace , el inventor excéntrico de Aardman Animations Wallace y Gromit : A Grand Day Out .	22	4, 1, 2, 1, 1, 3, 3, 3, 2, 2, 1, 1, 3, 1	2.0
MOP4	no	Él nació en 1787 de la Tercera Edad del Sol y es el hijo del rey Calimehtar .	16	3, 2, 1, 3, 4, 2, 3, 2, 2, 2, 4, 2, 1, 4, 3, 3	2.5625
MOP4	no	Está equipado con un carril lateral estándar para miras ópticas puede ser equipado con una variedad de miras ópticas diurnas y nocturnas .	20	3, 3, 4, 3, 4, 4, 4, 3, 2, 4, 3, 3, 4, 3	3.35714285714
MOP4	no	Alabado Obispo de Chilapa 07 de abril 1876 fue consagrado en la Basílica de Guadalupe, en México el 25 de junio 1876 .	22	3, 3, 3, 3, 2, 3, 4, 3, 2, 2, 3, 4, 4, 4	3.07142857143
MOP4	no	Extracción de fútbol Romero Jesús Gracia jugador " Cani " que ha jugado más partidos con la minería elástica .	17	4, 4, 1, 1, 1, 1, 4, 2, 1, 1, 1, 2, 2, 1, 4, 1	1.9375
MOP4	no	Cossio actuó en la película " No se lo digas a nadie", en 1998 .	13	2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4	3.78571428571
MOP4	no	Lozano , a través de un fotógrafo, fue contactado para posar para Playboy .	12	4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 2	3.64285714286
MOP4	no	El hospital se dedicaba a cantar boleros , leer novelas y obras de teatro también hechas .	15	4, 4, 2, 2, 2, 1, 1, 2, 1, 1, 3, 4, 3, 2, 1	2.2
MOP4	no	Al año siguiente , en 1976 fue galardonado con el Premio de la Paz de la industria del libro alemán , otorgado durante la Feria del Libro .	25	3, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 3, 3, 2	3.5
MOP4	no	Como tantas otras tradiciones en mayor Vargas San José celebra el 19 de marzo .	14	3, 2, 2, 1, 3, 3, 2, 2, 1, 2, 2, 4, 3, 1, 2	2.2
MOP4	no	Pero la notoriedad adquirida le permitió obtener un orden diferente : la tumba de Oscar Wilde en Pere Lachaise .	18	3, 2, 4, 3, 2, 3, 3, 3, 4, 1, 4, 3, 3, 3	2.92857142857
MOP4	no	El día 23 , San Julián y Bracho depusieron sus armas en San Luis de la Paz .	16	2, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.73333333333
MOP4	no	Se ha determinado que es posible que todas las aves modernas descienden específicamente similar a " Gansus " semi - aves acuáticas .	19	3, 2, 3, 2, 1, 1, 2, 3, 2, 2, 2, 2, 3, 1	2.07142857143
MOP4	no	Martijn de la hoja es un programador holandés conocido por sus contribuciones al software libre y sobre todo proyecto KDE .	20	2, 3, 2, 3, 2, 4, 2, 4, 4, 1, 2, 3, 3, 2	2.64285714286
MOP4	no	Linneo fue el primero en formalizar el concepto de variedad .	10	2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.78571428571
MOP4	no	En Mexicali hay muchos estilos diferentes de Taekwondo .	8	2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3	3.8
MOP4	no	Estimada en 2010 por el Instituto Brasileño de Geografía y Estadística de población ( IBGE ) fue 5.508 habitantes .	17	2, 4, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 1	2.6
MOP4	no	Se creía que era un requisito previo para el ritual de iniciación de las brujas , y continuó la celebración del aquelarre .	21	4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 3, 3	3.64285714286
MOP4	no	El aceite de coco es un ingrediente básico en la fabricación de jabón .	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4	3.9375
MOP4	no	Viajó con frecuencia a Badajoz , el pueblo de Toledo y Madrid , y fue una vez en París .	17	3, 3, 2, 3, 2, 2, 3, 3, 3, 4, 3, 3, 3, 1, 4	2.8
MOP4	no	De hecho , Ahura Mazda venerado no sólo por los persas en el núcleo imperial .	14	4, 1, 2, 2, 1, 1, 1, 2, 3, 4, 3, 3, 1, 3	2.21428571429
MOP4	no	Hay un centro de la ciudad entre un valle y unos pocos kilómetros , sólo ocho de las playas de la Costa del Azahar .	23	2, 2, 2, 1, 1, 3, 2, 3, 2, 1, 1, 4, 2, 3, 2	2.06666666667
MOP4	no	Se cree que cuando los españoles trajeron a bordo Latina Alquerque fue preparado para este juego .	16	2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 4, 2, 3, 2	1.9375
MOP4	no	Realizó sus estudios secundarios en el Departamento de Lenguas Modernas y se graduó en 1989 .	15	4, 3, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 3, 4	3.71428571429
MOP4	no	Los datos , con el apoyo documental , está de acuerdo Carranza Rodríguez .	11	3, 2, 1, 2, 1, 2, 3, 1, 2, 2, 1, 3, 3, 2	2.0
MOP4	no	Sweet & Coffee café elaborado cerveza vendidas, otras bebidas, dulces fríos y calientes y postres , así como su propia marca de café .	21	2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2	1.5
MOP4	no	Al año siguiente participó como actor y en la banda sonora de la comedia " Swing" .	15	3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4	3.85714285714
MOP4	no	Ustanak posee mejoras cibernéticas , incluyendo un brazo mecánico de largo capaz de captar gente .	14	3, 3, 1, 3, 3, 1, 3, 1, 3, 2, 2, 3, 4, 2, 4	2.53333333333
MOP4	no	En 1877 ganó una victoria política al convencer a los líderes de una revolución para deponer la actitud incruenta provincial .	20	4, 2, 4, 2, 3, 3, 3, 4, 4, 4, 4, 4, 3, 3	3.35714285714
MOP4	no	El nombre de Nueva Castilla a las tierras del sur de Castilla, es contradistinta ( basado en dos mitades de un todo ) de Castilla la Vieja .	25	2, 1, 4, 4, 3, 1, 3, 3, 2, 3, 1, 3, 4, 2	2.57142857143
MOP4	no	Así , participó junto con Alateo en la batalla de Adrianópolis en 378 .	12	3, 2, 4, 3, 3, 4, 4, 3, 4, 3, 2, 3, 2	3.07692307692
MOP4	no	Sabiamente , el gobernador le prohibió acercarse a la capital de la provincia , y también se negó a devolver sus propiedades fueron confiscadas en 1847 .	24	3, 2, 4, 3, 2, 3, 4, 2, 3, 3, 3, 4, 3, 3	3.0
MOP4	no	La mayoría de los temas fueron elegidos paisaje, puesta de sol , amanecer y esculturas .	14	3, 2, 3, 3, 3, 2, 1, 1, 3, 2, 3, 2, 2	2.30769230769
